first_guess,answer,final_guess,n_guesses,play_time,agent
litre,gavel,gavel,4,0.009824037551879883,MaxInfoAgent
litre,wagon,wagon,4,0.02161407470703125,MaxInfoAgent
litre,salon,salon,4,0.023305177688598633,MaxInfoAgent
litre,nudge,nudge,4,0.008560895919799805,MaxInfoAgent
litre,harem,harem,4,0.015386819839477539,MaxInfoAgent
litre,pitch,pitch,3,0.007201671600341797,MaxInfoAgent
litre,sworn,sworn,4,0.009821176528930664,MaxInfoAgent
litre,pupil,pupil,3,0.004511117935180664,MaxInfoAgent
litre,excel,excel,4,0.013817071914672852,MaxInfoAgent
litre,stony,stony,5,0.01459193229675293,MaxInfoAgent
litre,cabin,cabin,3,0.00925302505493164,MaxInfoAgent
litre,unzip,unzip,4,0.01505589485168457,MaxInfoAgent
litre,queen,queen,4,0.01380300521850586,MaxInfoAgent
litre,trout,trout,3,0.01020193099975586,MaxInfoAgent
litre,polyp,polyp,4,0.009633064270019531,MaxInfoAgent
litre,earth,earth,3,0.00748896598815918,MaxInfoAgent
litre,storm,storm,3,0.007478952407836914,MaxInfoAgent
litre,until,until,2,0.0014226436614990234,MaxInfoAgent
litre,taper,taper,5,0.006932973861694336,MaxInfoAgent
litre,enter,enter,4,0.004199028015136719,MaxInfoAgent
litre,child,child,4,0.012496232986450195,MaxInfoAgent
litre,adopt,adopt,4,0.015299081802368164,MaxInfoAgent
litre,minor,minor,4,0.006681919097900391,MaxInfoAgent
litre,fatty,fatty,5,0.012338876724243164,MaxInfoAgent
litre,husky,husky,3,0.023411989212036133,MaxInfoAgent
litre,brave,brave,4,0.010576009750366211,MaxInfoAgent
litre,filet,filet,2,0.003947019577026367,MaxInfoAgent
litre,slime,slime,4,0.004498004913330078,MaxInfoAgent
litre,glint,glint,3,0.00325775146484375,MaxInfoAgent
litre,tread,tread,4,0.013544082641601562,MaxInfoAgent
litre,steal,steal,3,0.00411224365234375,MaxInfoAgent
litre,regal,regal,4,0.00466609001159668,MaxInfoAgent
litre,guest,guest,4,0.012691259384155273,MaxInfoAgent
litre,every,every,4,0.004868984222412109,MaxInfoAgent
litre,murky,murky,4,0.016041040420532227,MaxInfoAgent
litre,share,share,3,0.008276939392089844,MaxInfoAgent
litre,spore,spore,4,0.007950067520141602,MaxInfoAgent
litre,hoist,hoist,4,0.01007080078125,MaxInfoAgent
litre,buxom,buxom,4,0.027247905731201172,MaxInfoAgent
litre,inner,inner,3,0.009401082992553711,MaxInfoAgent
litre,otter,otter,4,0.0055849552154541016,MaxInfoAgent
litre,dimly,dimly,3,0.004058837890625,MaxInfoAgent
litre,level,level,4,0.0054779052734375,MaxInfoAgent
litre,sumac,sumac,3,0.022221088409423828,MaxInfoAgent
litre,donut,donut,3,0.011686325073242188,MaxInfoAgent
litre,stilt,stilt,4,0.014362096786499023,MaxInfoAgent
litre,arena,arena,4,0.02199697494506836,MaxInfoAgent
litre,sheet,sheet,3,0.00503993034362793,MaxInfoAgent
litre,scrub,scrub,4,0.009668111801147461,MaxInfoAgent
litre,fancy,fancy,4,0.03391098976135254,MaxInfoAgent
litre,slimy,slimy,4,0.006308794021606445,MaxInfoAgent
litre,pearl,pearl,3,0.003365039825439453,MaxInfoAgent
litre,silly,dilly,6,0.025825977325439453,MaxInfoAgent
litre,porch,porch,3,0.015427112579345703,MaxInfoAgent
litre,dingo,dingo,4,0.010103940963745117,MaxInfoAgent
litre,sepia,sepia,3,0.003445148468017578,MaxInfoAgent
litre,amble,amble,4,0.01071786880493164,MaxInfoAgent
litre,shady,shady,4,0.02943730354309082,MaxInfoAgent
litre,bread,bread,3,0.007752895355224609,MaxInfoAgent
litre,friar,friar,5,0.008218765258789062,MaxInfoAgent
litre,reign,reign,3,0.0035881996154785156,MaxInfoAgent
litre,dairy,dairy,4,0.0050220489501953125,MaxInfoAgent
litre,quill,quill,3,0.00593876838684082,MaxInfoAgent
litre,cross,cross,5,0.014255285263061523,MaxInfoAgent
litre,brood,brood,4,0.020587921142578125,MaxInfoAgent
litre,tuber,tuber,5,0.007246971130371094,MaxInfoAgent
litre,shear,shear,5,0.014916181564331055,MaxInfoAgent
litre,posit,posit,3,0.005162954330444336,MaxInfoAgent
litre,blank,blank,3,0.016149282455444336,MaxInfoAgent
litre,villa,villa,3,0.005174875259399414,MaxInfoAgent
litre,shank,shank,4,0.031553030014038086,MaxInfoAgent
litre,piggy,piggy,4,0.006304025650024414,MaxInfoAgent
litre,freak,freak,4,0.01746988296508789,MaxInfoAgent
litre,which,which,4,0.01587080955505371,MaxInfoAgent
litre,among,among,3,0.018498897552490234,MaxInfoAgent
litre,fecal,fecal,4,0.019674062728881836,MaxInfoAgent
litre,shell,shell,5,0.014851093292236328,MaxInfoAgent
litre,would,would,4,0.012803077697753906,MaxInfoAgent
litre,algae,algae,4,0.005563974380493164,MaxInfoAgent
litre,large,large,2,0.0013360977172851562,MaxInfoAgent
litre,rabbi,rabbi,3,0.004388093948364258,MaxInfoAgent
litre,agony,agony,3,0.027840852737426758,MaxInfoAgent
litre,amuse,amuse,4,0.007426023483276367,MaxInfoAgent
litre,bushy,bushy,4,0.024194002151489258,MaxInfoAgent
litre,copse,copse,3,0.007341146469116211,MaxInfoAgent
litre,swoon,swoon,4,0.0265200138092041,MaxInfoAgent
litre,knife,knife,3,0.0038819313049316406,MaxInfoAgent
litre,pouch,pouch,4,0.02768111228942871,MaxInfoAgent
litre,ascot,ascot,4,0.010503768920898438,MaxInfoAgent
litre,plane,plane,4,0.011742830276489258,MaxInfoAgent
litre,crown,crown,3,0.012814044952392578,MaxInfoAgent
litre,urban,urban,4,0.012438058853149414,MaxInfoAgent
litre,snide,snide,4,0.012068033218383789,MaxInfoAgent
litre,relay,relay,3,0.01616191864013672,MaxInfoAgent
litre,abide,abide,3,0.003972053527832031,MaxInfoAgent
litre,viola,viola,3,0.003461122512817383,MaxInfoAgent
litre,rajah,rajah,3,0.014747858047485352,MaxInfoAgent
litre,straw,straw,4,0.0060498714447021484,MaxInfoAgent
litre,dilly,dilly,6,0.013204336166381836,MaxInfoAgent
litre,crash,crash,4,0.01908707618713379,MaxInfoAgent
litre,amass,amass,3,0.028520822525024414,MaxInfoAgent
litre,third,third,3,0.002931833267211914,MaxInfoAgent
litre,trick,trick,3,0.0029761791229248047,MaxInfoAgent
litre,tutor,tutor,3,0.0027382373809814453,MaxInfoAgent
litre,woody,woody,4,0.027521848678588867,MaxInfoAgent
litre,blurb,blurb,4,0.007511138916015625,MaxInfoAgent
litre,grief,grief,4,0.008774280548095703,MaxInfoAgent
litre,disco,disco,3,0.005632877349853516,MaxInfoAgent
litre,where,where,3,0.004933834075927734,MaxInfoAgent
litre,sassy,sassy,5,0.023707151412963867,MaxInfoAgent
litre,beach,beach,4,0.018331289291381836,MaxInfoAgent
litre,sauna,sauna,3,0.02502131462097168,MaxInfoAgent
litre,comic,comic,4,0.010820150375366211,MaxInfoAgent
litre,clued,clued,4,0.01368093490600586,MaxInfoAgent
litre,creep,creep,4,0.016865015029907227,MaxInfoAgent
litre,caste,caste,5,0.009735822677612305,MaxInfoAgent
litre,graze,graze,4,0.013738870620727539,MaxInfoAgent
litre,snuff,snuff,4,0.024537086486816406,MaxInfoAgent
litre,frock,frock,4,0.012549877166748047,MaxInfoAgent
litre,gonad,gonad,3,0.025690078735351562,MaxInfoAgent
litre,drunk,drunk,4,0.011120796203613281,MaxInfoAgent
litre,prong,prong,4,0.008941173553466797,MaxInfoAgent
litre,lurid,lurid,3,0.0091552734375,MaxInfoAgent
litre,steel,steel,3,0.010998010635375977,MaxInfoAgent
litre,halve,halve,5,0.007973909378051758,MaxInfoAgent
litre,buyer,buyer,5,0.011152267456054688,MaxInfoAgent
litre,vinyl,vinyl,3,0.010926961898803711,MaxInfoAgent
litre,utile,utile,3,0.009745121002197266,MaxInfoAgent
litre,smell,smell,5,0.017596006393432617,MaxInfoAgent
litre,adage,adage,4,0.013961076736450195,MaxInfoAgent
litre,worry,worry,4,0.0075109004974365234,MaxInfoAgent
litre,tasty,tasty,4,0.015288829803466797,MaxInfoAgent
litre,local,local,3,0.003985881805419922,MaxInfoAgent
litre,trade,trade,3,0.0032410621643066406,MaxInfoAgent
litre,finch,finch,4,0.013175010681152344,MaxInfoAgent
litre,ashen,ashen,3,0.00926065444946289,MaxInfoAgent
litre,modal,modal,4,0.01736593246459961,MaxInfoAgent
litre,gaunt,gaunt,5,0.018625736236572266,MaxInfoAgent
litre,clove,clove,5,0.008622169494628906,MaxInfoAgent
litre,enact,enact,4,0.012557029724121094,MaxInfoAgent
litre,adorn,adorn,3,0.004477024078369141,MaxInfoAgent
litre,roast,roast,4,0.006229877471923828,MaxInfoAgent
litre,speck,speck,4,0.0172579288482666,MaxInfoAgent
litre,sheik,sheik,3,0.0032720565795898438,MaxInfoAgent
litre,missy,missy,4,0.006880998611450195,MaxInfoAgent
litre,grunt,grunt,4,0.012905120849609375,MaxInfoAgent
litre,snoop,snoop,4,0.024801015853881836,MaxInfoAgent
litre,party,party,4,0.013606071472167969,MaxInfoAgent
litre,touch,touch,4,0.014638185501098633,MaxInfoAgent
litre,mafia,mafia,4,0.0076618194580078125,MaxInfoAgent
litre,emcee,emcee,4,0.0074062347412109375,MaxInfoAgent
litre,array,array,4,0.009296894073486328,MaxInfoAgent
litre,south,south,3,0.006025075912475586,MaxInfoAgent
litre,vapid,vapid,4,0.007771968841552734,MaxInfoAgent
litre,jelly,jelly,5,0.02208995819091797,MaxInfoAgent
litre,skulk,skulk,4,0.01031184196472168,MaxInfoAgent
litre,angst,angst,3,0.017928123474121094,MaxInfoAgent
litre,tubal,tubal,4,0.007930994033813477,MaxInfoAgent
litre,lower,lower,3,0.00985407829284668,MaxInfoAgent
litre,crest,crest,3,0.004896879196166992,MaxInfoAgent
litre,sweat,sweat,4,0.013769388198852539,MaxInfoAgent
litre,cyber,cyber,5,0.011235237121582031,MaxInfoAgent
litre,adore,adore,3,0.0030870437622070312,MaxInfoAgent
litre,tardy,tardy,3,0.010396003723144531,MaxInfoAgent
litre,swami,swami,4,0.009301900863647461,MaxInfoAgent
litre,notch,notch,3,0.003342866897583008,MaxInfoAgent
litre,groom,groom,5,0.012131929397583008,MaxInfoAgent
litre,roach,roach,3,0.008005857467651367,MaxInfoAgent
litre,hitch,hitch,5,0.005787849426269531,MaxInfoAgent
litre,young,young,4,0.02199077606201172,MaxInfoAgent
litre,align,align,4,0.006495952606201172,MaxInfoAgent
litre,ready,ready,3,0.01586318016052246,MaxInfoAgent
litre,frond,frond,4,0.013164043426513672,MaxInfoAgent
litre,strap,strap,4,0.015068769454956055,MaxInfoAgent
litre,puree,puree,4,0.0059320926666259766,MaxInfoAgent
litre,realm,realm,3,0.01008296012878418,MaxInfoAgent
litre,venue,venue,4,0.018654823303222656,MaxInfoAgent
litre,swarm,swarm,4,0.00922393798828125,MaxInfoAgent
litre,offer,offer,4,0.01744365692138672,MaxInfoAgent
litre,seven,seven,4,0.014165878295898438,MaxInfoAgent
litre,dryer,dryer,3,0.013366222381591797,MaxInfoAgent
litre,diary,diary,3,0.0030519962310791016,MaxInfoAgent
litre,dryly,dryly,3,0.011056184768676758,MaxInfoAgent
litre,drank,drank,4,0.01030588150024414,MaxInfoAgent
litre,acrid,acrid,4,0.00680088996887207,MaxInfoAgent
litre,heady,heady,3,0.012041091918945312,MaxInfoAgent
litre,theta,theta,3,0.005601167678833008,MaxInfoAgent
litre,junto,junto,4,0.016058921813964844,MaxInfoAgent
litre,pixie,pixie,5,0.0063779354095458984,MaxInfoAgent
litre,quoth,quoth,3,0.014364004135131836,MaxInfoAgent
litre,bonus,bonus,3,0.026538610458374023,MaxInfoAgent
litre,shalt,shalt,4,0.00769495964050293,MaxInfoAgent
litre,penne,penne,4,0.013679742813110352,MaxInfoAgent
litre,amend,amend,3,0.016592979431152344,MaxInfoAgent
litre,datum,datum,3,0.004114866256713867,MaxInfoAgent
litre,build,build,4,0.013638973236083984,MaxInfoAgent
litre,piano,piano,3,0.007196903228759766,MaxInfoAgent
litre,shelf,shelf,4,0.008142948150634766,MaxInfoAgent
litre,lodge,lodge,4,0.004164934158325195,MaxInfoAgent
litre,suing,suing,4,0.015580177307128906,MaxInfoAgent
litre,rearm,rearm,3,0.0038330554962158203,MaxInfoAgent
litre,coral,coral,3,0.005722999572753906,MaxInfoAgent
litre,ramen,ramen,4,0.015829086303710938,MaxInfoAgent
litre,worth,worth,5,0.015243053436279297,MaxInfoAgent
litre,psalm,psalm,4,0.010055065155029297,MaxInfoAgent
litre,infer,infer,3,0.011636018753051758,MaxInfoAgent
litre,overt,overt,3,0.0027239322662353516,MaxInfoAgent
litre,mayor,mayor,4,0.018229007720947266,MaxInfoAgent
litre,ovoid,ovoid,4,0.013422966003417969,MaxInfoAgent
litre,glide,glide,4,0.007892131805419922,MaxInfoAgent
litre,usage,usage,3,0.006060123443603516,MaxInfoAgent
litre,poise,poise,4,0.005325794219970703,MaxInfoAgent
litre,randy,randy,3,0.008713006973266602,MaxInfoAgent
litre,chuck,chuck,4,0.018245935440063477,MaxInfoAgent
litre,prank,prank,5,0.018355131149291992,MaxInfoAgent
litre,fishy,fishy,4,0.015409231185913086,MaxInfoAgent
litre,tooth,tooth,4,0.00991201400756836,MaxInfoAgent
litre,ether,ether,4,0.016412019729614258,MaxInfoAgent
litre,drove,drove,4,0.009917974472045898,MaxInfoAgent
litre,idler,idler,3,0.0027039051055908203,MaxInfoAgent
litre,swath,swath,4,0.01585698127746582,MaxInfoAgent
litre,stint,stint,3,0.004698753356933594,MaxInfoAgent
litre,while,while,5,0.009179115295410156,MaxInfoAgent
litre,begat,begat,3,0.010136842727661133,MaxInfoAgent
litre,apply,apply,4,0.0160219669342041,MaxInfoAgent
litre,slang,slang,4,0.010061979293823242,MaxInfoAgent
litre,tarot,tarot,4,0.007994890213012695,MaxInfoAgent
litre,radar,radar,4,0.016257047653198242,MaxInfoAgent
litre,credo,credo,4,0.014840841293334961,MaxInfoAgent
litre,aware,aware,4,0.004539012908935547,MaxInfoAgent
litre,canon,canon,4,0.022790193557739258,MaxInfoAgent
litre,shift,shift,4,0.006392002105712891,MaxInfoAgent
litre,timer,timer,2,0.0023758411407470703,MaxInfoAgent
litre,bylaw,bylaw,4,0.009772062301635742,MaxInfoAgent
litre,serum,serum,4,0.01712775230407715,MaxInfoAgent
litre,three,three,4,0.0066950321197509766,MaxInfoAgent
litre,steak,steak,5,0.014391183853149414,MaxInfoAgent
litre,iliac,iliac,3,0.0051288604736328125,MaxInfoAgent
litre,shirk,shirk,3,0.0030188560485839844,MaxInfoAgent
litre,blunt,blunt,3,0.003270864486694336,MaxInfoAgent
litre,puppy,puppy,4,0.022756099700927734,MaxInfoAgent
litre,penal,penal,3,0.005163908004760742,MaxInfoAgent
litre,joist,joist,6,0.016413211822509766,MaxInfoAgent
litre,bunny,bunny,3,0.03222203254699707,MaxInfoAgent
litre,shape,shape,4,0.01226496696472168,MaxInfoAgent
litre,beget,beget,4,0.009574174880981445,MaxInfoAgent
litre,wheel,wheel,4,0.01240396499633789,MaxInfoAgent
litre,adept,adept,4,0.007160663604736328,MaxInfoAgent
litre,stunt,stunt,4,0.013091087341308594,MaxInfoAgent
litre,stole,stole,4,0.007487058639526367,MaxInfoAgent
litre,topaz,topaz,4,0.014233827590942383,MaxInfoAgent
litre,chore,chore,3,0.0030770301818847656,MaxInfoAgent
litre,fluke,fluke,5,0.01437687873840332,MaxInfoAgent
litre,afoot,afoot,4,0.00826716423034668,MaxInfoAgent
litre,bloat,bloat,3,0.004355192184448242,MaxInfoAgent
litre,bully,bully,5,0.012608051300048828,MaxInfoAgent
litre,dense,dense,4,0.008177757263183594,MaxInfoAgent
litre,caper,caper,4,0.017438888549804688,MaxInfoAgent
litre,sneer,sneer,5,0.019459009170532227,MaxInfoAgent
litre,boxer,zoner,6,0.022778749465942383,MaxInfoAgent
litre,jumbo,jumbo,4,0.021996021270751953,MaxInfoAgent
litre,lunge,lunge,4,0.004439830780029297,MaxInfoAgent
litre,space,space,3,0.01529383659362793,MaxInfoAgent
litre,avail,avail,4,0.011834144592285156,MaxInfoAgent
litre,short,short,4,0.004714012145996094,MaxInfoAgent
litre,slurp,slurp,3,0.0034089088439941406,MaxInfoAgent
litre,loyal,loyal,4,0.011570930480957031,MaxInfoAgent
litre,flirt,flirt,3,0.002721071243286133,MaxInfoAgent
litre,pizza,pizza,4,0.00625300407409668,MaxInfoAgent
litre,conch,conch,4,0.026245832443237305,MaxInfoAgent
litre,tempo,tempo,4,0.00822305679321289,MaxInfoAgent
litre,droop,droop,4,0.01604461669921875,MaxInfoAgent
litre,plate,plate,4,0.01297307014465332,MaxInfoAgent
litre,bible,bible,3,0.0028426647186279297,MaxInfoAgent
litre,plunk,plunk,4,0.0171048641204834,MaxInfoAgent
litre,afoul,afoul,4,0.011989355087280273,MaxInfoAgent
litre,savoy,savoy,3,0.02593684196472168,MaxInfoAgent
litre,steep,steep,4,0.008862972259521484,MaxInfoAgent
litre,agile,agile,4,0.009588956832885742,MaxInfoAgent
litre,stake,stake,4,0.009673357009887695,MaxInfoAgent
litre,dwell,dwell,4,0.009547948837280273,MaxInfoAgent
litre,knave,knave,4,0.01238393783569336,MaxInfoAgent
litre,beard,beard,3,0.00315093994140625,MaxInfoAgent
litre,arose,arose,5,0.018348217010498047,MaxInfoAgent
litre,motif,motif,3,0.0028591156005859375,MaxInfoAgent
litre,smash,smash,4,0.024821043014526367,MaxInfoAgent
litre,broil,broil,3,0.004196882247924805,MaxInfoAgent
litre,glare,glare,4,0.01016378402709961,MaxInfoAgent
litre,shove,shove,5,0.008527755737304688,MaxInfoAgent
litre,baggy,baggy,4,0.030347108840942383,MaxInfoAgent
litre,mammy,mammy,4,0.02691507339477539,MaxInfoAgent
litre,swamp,swamp,4,0.037069082260131836,MaxInfoAgent
litre,along,along,4,0.01980280876159668,MaxInfoAgent
litre,rugby,rugby,4,0.0164182186126709,MaxInfoAgent
litre,wager,wager,5,0.010742902755737305,MaxInfoAgent
litre,quack,quack,4,0.023480892181396484,MaxInfoAgent
litre,squat,squat,4,0.014578104019165039,MaxInfoAgent
litre,snaky,snaky,4,0.030085086822509766,MaxInfoAgent
litre,debit,debit,3,0.006814002990722656,MaxInfoAgent
litre,mange,mange,4,0.008476972579956055,MaxInfoAgent
litre,skate,skate,4,0.008296012878417969,MaxInfoAgent
litre,ninth,ninth,3,0.010284662246704102,MaxInfoAgent
litre,joust,joust,3,0.010924100875854492,MaxInfoAgent
litre,tramp,tramp,4,0.006417036056518555,MaxInfoAgent
litre,spurn,spurn,4,0.005852222442626953,MaxInfoAgent
litre,medal,medal,4,0.007193088531494141,MaxInfoAgent
litre,micro,micro,3,0.00476384162902832,MaxInfoAgent
litre,rebel,rebel,5,0.012119054794311523,MaxInfoAgent
litre,flank,flank,5,0.01671600341796875,MaxInfoAgent
litre,learn,learn,3,0.0048372745513916016,MaxInfoAgent
litre,nadir,nadir,3,0.010109901428222656,MaxInfoAgent
litre,maple,maple,4,0.009151935577392578,MaxInfoAgent
litre,comfy,comfy,3,0.02271890640258789,MaxInfoAgent
litre,remit,remit,3,0.003448963165283203,MaxInfoAgent
litre,gruff,gruff,4,0.01720118522644043,MaxInfoAgent
litre,ester,ester,3,0.004055023193359375,MaxInfoAgent
litre,least,least,4,0.0065937042236328125,MaxInfoAgent
litre,mogul,mogul,4,0.015050888061523438,MaxInfoAgent
litre,fetch,fetch,3,0.0034019947052001953,MaxInfoAgent
litre,cause,cause,3,0.012349843978881836,MaxInfoAgent
litre,oaken,oaken,4,0.015558958053588867,MaxInfoAgent
litre,aglow,aglow,4,0.01666998863220215,MaxInfoAgent
litre,meaty,meaty,3,0.0049440860748291016,MaxInfoAgent
litre,gaffe,gaffe,4,0.01409602165222168,MaxInfoAgent
litre,shyly,shyly,4,0.009912967681884766,MaxInfoAgent
litre,racer,racer,5,0.011904001235961914,MaxInfoAgent
litre,prowl,prowl,4,0.005379915237426758,MaxInfoAgent
litre,thief,thief,3,0.002880096435546875,MaxInfoAgent
litre,stern,stern,3,0.0030121803283691406,MaxInfoAgent
litre,poesy,poesy,4,0.010972976684570312,MaxInfoAgent
litre,rocky,rocky,4,0.009434938430786133,MaxInfoAgent
litre,tweet,tweet,5,0.008938312530517578,MaxInfoAgent
litre,waist,waist,3,0.004461050033569336,MaxInfoAgent
litre,spire,spire,3,0.0029048919677734375,MaxInfoAgent
litre,grope,grope,3,0.01158595085144043,MaxInfoAgent
litre,havoc,havoc,4,0.026713848114013672,MaxInfoAgent
litre,patsy,patsy,4,0.014751195907592773,MaxInfoAgent
litre,truly,truly,3,0.0028650760650634766,MaxInfoAgent
litre,forty,forty,4,0.0065898895263671875,MaxInfoAgent
litre,deity,deity,3,0.0033118724822998047,MaxInfoAgent
litre,uncle,uncle,4,0.0056400299072265625,MaxInfoAgent
litre,swish,swish,4,0.01424407958984375,MaxInfoAgent
litre,giver,giver,4,0.004704952239990234,MaxInfoAgent
litre,preen,preen,4,0.01800394058227539,MaxInfoAgent
litre,bevel,bevel,4,0.014419078826904297,MaxInfoAgent
litre,lemur,lemur,3,0.0030319690704345703,MaxInfoAgent
litre,draft,draft,4,0.009183883666992188,MaxInfoAgent
litre,slope,slope,3,0.009575843811035156,MaxInfoAgent
litre,annoy,annoy,4,0.02533578872680664,MaxInfoAgent
litre,lingo,lingo,3,0.004723072052001953,MaxInfoAgent
litre,bleak,bleak,4,0.008104085922241211,MaxInfoAgent
litre,ditty,ditty,2,0.006064891815185547,MaxInfoAgent
litre,curly,curly,3,0.00765681266784668,MaxInfoAgent
litre,cedar,cedar,3,0.008046865463256836,MaxInfoAgent
litre,dirge,dirge,3,0.0029129981994628906,MaxInfoAgent
litre,grown,grown,5,0.019479036331176758,MaxInfoAgent
litre,horde,horde,4,0.012578964233398438,MaxInfoAgent
litre,drool,drool,3,0.004011869430541992,MaxInfoAgent
litre,shuck,shuck,4,0.023154020309448242,MaxInfoAgent
litre,crypt,crypt,4,0.01260519027709961,MaxInfoAgent
litre,cumin,cumin,4,0.015468120574951172,MaxInfoAgent
litre,stock,stock,5,0.016618967056274414,MaxInfoAgent
litre,gravy,gravy,5,0.011868000030517578,MaxInfoAgent
litre,locus,locus,3,0.0034558773040771484,MaxInfoAgent
litre,wider,wider,5,0.006997823715209961,MaxInfoAgent
litre,breed,breed,6,0.020370960235595703,MaxInfoAgent
litre,quite,quite,3,0.0030121803283691406,MaxInfoAgent
litre,chafe,chafe,3,0.012962102890014648,MaxInfoAgent
litre,cache,cache,4,0.007228851318359375,MaxInfoAgent
litre,blimp,blimp,5,0.013622760772705078,MaxInfoAgent
litre,deign,deign,3,0.0034618377685546875,MaxInfoAgent
litre,fiend,fiend,3,0.0037839412689208984,MaxInfoAgent
litre,logic,logic,3,0.008087873458862305,MaxInfoAgent
litre,cheap,cheap,3,0.024996042251586914,MaxInfoAgent
litre,elide,elide,3,0.004615068435668945,MaxInfoAgent
litre,rigid,rigid,3,0.004808902740478516,MaxInfoAgent
litre,false,false,3,0.004873037338256836,MaxInfoAgent
litre,renal,renal,3,0.004482746124267578,MaxInfoAgent
litre,pence,pence,4,0.013864755630493164,MaxInfoAgent
litre,rowdy,rowdy,4,0.012556076049804688,MaxInfoAgent
litre,shoot,shoot,3,0.022162914276123047,MaxInfoAgent
litre,blaze,blaze,5,0.007243156433105469,MaxInfoAgent
